GISJOIN,YEAR,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,NAME_E,AD4BE001,NAME_M,AD4BM001
"G70736","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70736",,,,,,,"ZCTA5 70736",0.2836,"ZCTA5 70736",0.1035
"G70737","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70737",,,,,,,"ZCTA5 70737",0.3912,"ZCTA5 70737",0.0169
"G70739","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70739",,,,,,,"ZCTA5 70739",0.4094,"ZCTA5 70739",0.0394
"G70740","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70740",,,,,,,"ZCTA5 70740",0.3966,"ZCTA5 70740",0.0506
"G70743","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70743",,,,,,,"ZCTA5 70743",0.4567,"ZCTA5 70743",0.1755
"G70744","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70744",,,,,,,"ZCTA5 70744",0.5362,"ZCTA5 70744",0.0684
"G70747","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70747",,,,,,,"ZCTA5 70747",0.2877,"ZCTA5 70747",0.0650
"G70748","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70748",,,,,,,"ZCTA5 70748",0.4508,"ZCTA5 70748",0.0436
"G70749","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70749",,,,,,,"ZCTA5 70749",0.4339,"ZCTA5 70749",0.0669
"G70750","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70750",,,,,,,"ZCTA5 70750",0.5170,"ZCTA5 70750",0.0555
"G70752","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70752",,,,,,,"ZCTA5 70752",0.4266,"ZCTA5 70752",0.0574
"G70753","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70753",,,,,,,"ZCTA5 70753",0.4367,"ZCTA5 70753",0.0601
"G70754","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70754",,,,,,,"ZCTA5 70754",0.4169,"ZCTA5 70754",0.0311
"G70755","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70755",,,,,,,"ZCTA5 70755",0.3954,"ZCTA5 70755",0.0384
"G70756","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70756",,,,,,,"ZCTA5 70756",0.6910,"ZCTA5 70756",0.1421
"G70757","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70757",,,,,,,"ZCTA5 70757",0.5712,"ZCTA5 70757",0.0845
"G70759","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70759",,,,,,,"ZCTA5 70759",0.4332,"ZCTA5 70759",0.0461
"G70760","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70760",,,,,,,"ZCTA5 70760",0.5088,"ZCTA5 70760",0.0398
"G70761","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70761",,,,,,,"ZCTA5 70761",0.4641,"ZCTA5 70761",0.0524
"G70762","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70762",,,,,,,"ZCTA5 70762",0.3722,"ZCTA5 70762",0.0509
"G70763","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70763",,,,,,,"ZCTA5 70763",0.3980,"ZCTA5 70763",0.0391
"G70764","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70764",,,,,,,"ZCTA5 70764",0.4589,"ZCTA5 70764",0.0343
"G70767","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70767",,,,,,,"ZCTA5 70767",0.4564,"ZCTA5 70767",0.0246
"G70769","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70769",,,,,,,"ZCTA5 70769",0.3691,"ZCTA5 70769",0.0161
"G70770","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70770",,,,,,,"ZCTA5 70770",0.3687,"ZCTA5 70770",0.0585
"G70772","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70772",,,,,,,"ZCTA5 70772",0.5080,"ZCTA5 70772",0.0494
"G70773","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70773",,,,,,,"ZCTA5 70773",0.1953,"ZCTA5 70773",0.3493
"G70774","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70774",,,,,,,"ZCTA5 70774",0.4223,"ZCTA5 70774",0.0545
"G70775","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70775",,,,,,,"ZCTA5 70775",0.4536,"ZCTA5 70775",0.0332
"G70776","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70776",,,,,,,"ZCTA5 70776",0.4322,"ZCTA5 70776",0.0796
"G70777","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70777",,,,,,,"ZCTA5 70777",0.3539,"ZCTA5 70777",0.0330
"G70778","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70778",,,,,,,"ZCTA5 70778",0.4242,"ZCTA5 70778",0.0519
"G70780","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70780",,,,,,,"ZCTA5 70780",0.5452,"ZCTA5 70780",0.1352
"G70782","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70782",,,,,,,"ZCTA5 70782",0.4584,"ZCTA5 70782",0.1113
"G70783","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70783",,,,,,,"ZCTA5 70783",0.4630,"ZCTA5 70783",0.0801
"G70785","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70785",,,,,,,"ZCTA5 70785",0.3971,"ZCTA5 70785",0.0343
"G70787","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70787",,,,,,,"ZCTA5 70787",,"ZCTA5 70787",
"G70788","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70788",,,,,,,"ZCTA5 70788",0.4910,"ZCTA5 70788",0.0356
"G70789","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70789",,,,,,,"ZCTA5 70789",0.2791,"ZCTA5 70789",0.0467
"G70791","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70791",,,,,,,"ZCTA5 70791",0.4212,"ZCTA5 70791",0.0298
"G70801","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70801",,,,,,,"ZCTA5 70801",0.1234,"ZCTA5 70801",0.0839
"G70802","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70802",,,,,,,"ZCTA5 70802",0.4971,"ZCTA5 70802",0.0275
"G70803","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70803",,,,,,,"ZCTA5 70803",0.4432,"ZCTA5 70803",0.2085
"G70805","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70805",,,,,,,"ZCTA5 70805",0.4703,"ZCTA5 70805",0.0265
"G70806","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70806",,,,,,,"ZCTA5 70806",0.5067,"ZCTA5 70806",0.0198
"G70807","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70807",,,,,,,"ZCTA5 70807",0.4866,"ZCTA5 70807",0.0248
"G70808","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70808",,,,,,,"ZCTA5 70808",0.5279,"ZCTA5 70808",0.0182
"G70809","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70809",,,,,,,"ZCTA5 70809",0.4617,"ZCTA5 70809",0.0277
"G70810","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70810",,,,,,,"ZCTA5 70810",0.5065,"ZCTA5 70810",0.0303
"G70811","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70811",,,,,,,"ZCTA5 70811",0.4156,"ZCTA5 70811",0.0274
"G70812","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70812",,,,,,,"ZCTA5 70812",0.4508,"ZCTA5 70812",0.0408
"G70814","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70814",,,,,,,"ZCTA5 70814",0.3913,"ZCTA5 70814",0.0300
"G70815","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70815",,,,,,,"ZCTA5 70815",0.4259,"ZCTA5 70815",0.0207
"G70816","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70816",,,,,,,"ZCTA5 70816",0.4296,"ZCTA5 70816",0.0208
"G70817","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70817",,,,,,,"ZCTA5 70817",0.3833,"ZCTA5 70817",0.0195
"G70818","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70818",,,,,,,"ZCTA5 70818",0.4163,"ZCTA5 70818",0.0340
"G70819","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70819",,,,,,,"ZCTA5 70819",0.3444,"ZCTA5 70819",0.0337
"G70820","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70820",,,,,,,"ZCTA5 70820",0.5991,"ZCTA5 70820",0.0423
"G70836","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"70836",,,,,,,"ZCTA5 70836",,"ZCTA5 70836",
"G71001","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71001",,,,,,,"ZCTA5 71001",0.5814,"ZCTA5 71001",0.0810
"G71003","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71003",,,,,,,"ZCTA5 71003",0.5788,"ZCTA5 71003",0.1361
"G71004","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71004",,,,,,,"ZCTA5 71004",0.4566,"ZCTA5 71004",0.0612
"G71006","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71006",,,,,,,"ZCTA5 71006",0.3994,"ZCTA5 71006",0.0401
"G71007","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71007",,,,,,,"ZCTA5 71007",0.3614,"ZCTA5 71007",0.1014
"G71008","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71008",,,,,,,"ZCTA5 71008",0.3489,"ZCTA5 71008",0.0484
"G71016","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71016",,,,,,,"ZCTA5 71016",0.3922,"ZCTA5 71016",0.0427
"G71018","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71018",,,,,,,"ZCTA5 71018",0.3677,"ZCTA5 71018",0.0459
"G71019","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71019",,,,,,,"ZCTA5 71019",0.5406,"ZCTA5 71019",0.0499
"G71021","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71021",,,,,,,"ZCTA5 71021",0.4113,"ZCTA5 71021",0.0482
"G71023","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71023",,,,,,,"ZCTA5 71023",0.4790,"ZCTA5 71023",0.0665
"G71024","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71024",,,,,,,"ZCTA5 71024",0.4389,"ZCTA5 71024",0.0734
"G71027","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71027",,,,,,,"ZCTA5 71027",0.3990,"ZCTA5 71027",0.0705
"G71028","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71028",,,,,,,"ZCTA5 71028",0.4806,"ZCTA5 71028",0.0616
"G71029","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71029",,,,,,,"ZCTA5 71029",0.5427,"ZCTA5 71029",0.1016
"G71030","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71030",,,,,,,"ZCTA5 71030",0.4302,"ZCTA5 71030",0.0900
"G71031","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71031",,,,,,,"ZCTA5 71031",0.4254,"ZCTA5 71031",0.0580
"G71032","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71032",,,,,,,"ZCTA5 71032",0.4942,"ZCTA5 71032",0.0599
"G71033","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71033",,,,,,,"ZCTA5 71033",0.4285,"ZCTA5 71033",0.0695
"G71034","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71034",,,,,,,"ZCTA5 71034",0.3157,"ZCTA5 71034",0.0843
"G71037","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71037",,,,,,,"ZCTA5 71037",0.4512,"ZCTA5 71037",0.0366
"G71038","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71038",,,,,,,"ZCTA5 71038",0.4862,"ZCTA5 71038",0.0287
"G71039","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71039",,,,,,,"ZCTA5 71039",0.4583,"ZCTA5 71039",0.0529
"G71040","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71040",,,,,,,"ZCTA5 71040",0.4847,"ZCTA5 71040",0.0272
"G71043","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71043",,,,,,,"ZCTA5 71043",0.3785,"ZCTA5 71043",0.0813
"G71044","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71044",,,,,,,"ZCTA5 71044",0.4789,"ZCTA5 71044",0.0419
"G71045","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71045",,,,,,,"ZCTA5 71045",0.3950,"ZCTA5 71045",0.0604
"G71046","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71046",,,,,,,"ZCTA5 71046",0.6333,"ZCTA5 71046",0.1992
"G71047","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71047",,,,,,,"ZCTA5 71047",0.4163,"ZCTA5 71047",0.0363
"G71048","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71048",,,,,,,"ZCTA5 71048",0.4421,"ZCTA5 71048",0.1493
"G71049","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71049",,,,,,,"ZCTA5 71049",0.4602,"ZCTA5 71049",0.0359
"G71051","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71051",,,,,,,"ZCTA5 71051",0.5464,"ZCTA5 71051",0.1624
"G71052","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71052",,,,,,,"ZCTA5 71052",0.5357,"ZCTA5 71052",0.0290
"G71055","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71055",,,,,,,"ZCTA5 71055",0.4731,"ZCTA5 71055",0.0320
"G71060","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71060",,,,,,,"ZCTA5 71060",0.4083,"ZCTA5 71060",0.0442
"G71061","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71061",,,,,,,"ZCTA5 71061",0.4453,"ZCTA5 71061",0.0567
"G71063","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71063",,,,,,,"ZCTA5 71063",0.5571,"ZCTA5 71063",0.0938
"G71064","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71064",,,,,,,"ZCTA5 71064",0.4507,"ZCTA5 71064",0.0480
"G71065","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71065",,,,,,,"ZCTA5 71065",0.4685,"ZCTA5 71065",0.0442
"G71067","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71067",,,,,,,"ZCTA5 71067",0.4036,"ZCTA5 71067",0.0750
"G71068","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71068",,,,,,,"ZCTA5 71068",0.4754,"ZCTA5 71068",0.0373
"G71069","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71069",,,,,,,"ZCTA5 71069",0.7330,"ZCTA5 71069",0.1387
"G71070","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71070",,,,,,,"ZCTA5 71070",0.4800,"ZCTA5 71070",0.0643
"G71071","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71071",,,,,,,"ZCTA5 71071",0.4618,"ZCTA5 71071",0.0451
"G71072","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71072",,,,,,,"ZCTA5 71072",0.4072,"ZCTA5 71072",0.0499
"G71073","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71073",,,,,,,"ZCTA5 71073",0.4573,"ZCTA5 71073",0.0471
"G71075","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71075",,,,,,,"ZCTA5 71075",0.5126,"ZCTA5 71075",0.0802
"G71078","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71078",,,,,,,"ZCTA5 71078",0.4315,"ZCTA5 71078",0.0382
"G71079","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71079",,,,,,,"ZCTA5 71079",0.3419,"ZCTA5 71079",0.1246
"G71082","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71082",,,,,,,"ZCTA5 71082",0.4733,"ZCTA5 71082",0.0362
"G71101","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71101",,,,,,,"ZCTA5 71101",0.4781,"ZCTA5 71101",0.0358
"G71103","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71103",,,,,,,"ZCTA5 71103",0.5115,"ZCTA5 71103",0.0590
"G71104","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71104",,,,,,,"ZCTA5 71104",0.4679,"ZCTA5 71104",0.0291
"G71105","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71105",,,,,,,"ZCTA5 71105",0.4370,"ZCTA5 71105",0.0241
"G71106","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71106",,,,,,,"ZCTA5 71106",0.5418,"ZCTA5 71106",0.0150
"G71107","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71107",,,,,,,"ZCTA5 71107",0.4883,"ZCTA5 71107",0.0201
"G71108","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71108",,,,,,,"ZCTA5 71108",0.4373,"ZCTA5 71108",0.0264
"G71109","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71109",,,,,,,"ZCTA5 71109",0.4957,"ZCTA5 71109",0.0422
"G71110","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71110",,,,,,,"ZCTA5 71110",0.4056,"ZCTA5 71110",0.0904
"G71111","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71111",,,,,,,"ZCTA5 71111",0.4716,"ZCTA5 71111",0.0185
"G71112","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71112",,,,,,,"ZCTA5 71112",0.3944,"ZCTA5 71112",0.0188
"G71115","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71115",,,,,,,"ZCTA5 71115",0.5454,"ZCTA5 71115",0.0509
"G71118","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71118",,,,,,,"ZCTA5 71118",0.4001,"ZCTA5 71118",0.0248
"G71119","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71119",,,,,,,"ZCTA5 71119",0.4333,"ZCTA5 71119",0.0308
"G71129","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71129",,,,,,,"ZCTA5 71129",0.4063,"ZCTA5 71129",0.0266
"G71201","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71201",,,,,,,"ZCTA5 71201",0.5591,"ZCTA5 71201",0.0279
"G71202","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71202",,,,,,,"ZCTA5 71202",0.4766,"ZCTA5 71202",0.0169
"G71203","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71203",,,,,,,"ZCTA5 71203",0.4778,"ZCTA5 71203",0.0190
"G71209","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71209",,,,,,,"ZCTA5 71209",,"ZCTA5 71209",
"G71219","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71219",,,,,,,"ZCTA5 71219",0.4620,"ZCTA5 71219",0.0452
"G71220","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71220",,,,,,,"ZCTA5 71220",0.5195,"ZCTA5 71220",0.0639
"G71222","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71222",,,,,,,"ZCTA5 71222",0.4907,"ZCTA5 71222",0.0511
"G71223","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71223",,,,,,,"ZCTA5 71223",0.4948,"ZCTA5 71223",0.1346
"G71225","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71225",,,,,,,"ZCTA5 71225",0.4527,"ZCTA5 71225",0.0486
"G71226","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71226",,,,,,,"ZCTA5 71226",0.5099,"ZCTA5 71226",0.0570
"G71227","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71227",,,,,,,"ZCTA5 71227",0.4337,"ZCTA5 71227",0.0465
"G71229","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71229",,,,,,,"ZCTA5 71229",0.5232,"ZCTA5 71229",0.0689
"G71232","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71232",,,,,,,"ZCTA5 71232",0.4774,"ZCTA5 71232",0.0388
"G71233","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71233",,,,,,,"ZCTA5 71233",0.4287,"ZCTA5 71233",0.0426
"G71234","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71234",,,,,,,"ZCTA5 71234",0.4021,"ZCTA5 71234",0.0374
"G71235","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71235",,,,,,,"ZCTA5 71235",0.4700,"ZCTA5 71235",0.0572
"G71237","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71237",,,,,,,"ZCTA5 71237",0.4901,"ZCTA5 71237",0.0407
"G71238","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71238",,,,,,,"ZCTA5 71238",0.3489,"ZCTA5 71238",0.0443
"G71241","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71241",,,,,,,"ZCTA5 71241",0.4889,"ZCTA5 71241",0.0270
"G71243","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71243",,,,,,,"ZCTA5 71243",0.3547,"ZCTA5 71243",0.0955
"G71245","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71245",,,,,,,"ZCTA5 71245",0.4820,"ZCTA5 71245",0.0553
"G71247","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71247",,,,,,,"ZCTA5 71247",0.3872,"ZCTA5 71247",0.0585
"G71250","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71250",,,,,,,"ZCTA5 71250",0.3992,"ZCTA5 71250",0.1574
"G71251","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71251",,,,,,,"ZCTA5 71251",0.4598,"ZCTA5 71251",0.0226
"G71253","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71253",,,,,,,"ZCTA5 71253",0.4291,"ZCTA5 71253",0.0555
"G71254","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71254",,,,,,,"ZCTA5 71254",0.5069,"ZCTA5 71254",0.0386
"G71256","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71256",,,,,,,"ZCTA5 71256",0.4726,"ZCTA5 71256",0.1094
"G71259","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71259",,,,,,,"ZCTA5 71259",0.4206,"ZCTA5 71259",0.0475
"G71260","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71260",,,,,,,"ZCTA5 71260",0.4380,"ZCTA5 71260",0.0328
"G71261","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71261",,,,,,,"ZCTA5 71261",0.5903,"ZCTA5 71261",0.1402
"G71263","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71263",,,,,,,"ZCTA5 71263",0.4797,"ZCTA5 71263",0.0490
"G71264","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71264",,,,,,,"ZCTA5 71264",0.4281,"ZCTA5 71264",0.0607
"G71266","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71266",,,,,,,"ZCTA5 71266",0.4809,"ZCTA5 71266",0.0434
"G71268","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71268",,,,,,,"ZCTA5 71268",0.4985,"ZCTA5 71268",0.0927
"G71269","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71269",,,,,,,"ZCTA5 71269",0.4806,"ZCTA5 71269",0.0283
"G71270","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71270",,,,,,,"ZCTA5 71270",0.5521,"ZCTA5 71270",0.0245
"G71272","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71272",,,,,,,"ZCTA5 71272",,"ZCTA5 71272",
"G71275","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71275",,,,,,,"ZCTA5 71275",0.4288,"ZCTA5 71275",0.0365
"G71276","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71276",,,,,,,"ZCTA5 71276",0.3376,"ZCTA5 71276",0.1381
"G71277","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71277",,,,,,,"ZCTA5 71277",0.4291,"ZCTA5 71277",0.0640
"G71279","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71279",,,,,,,"ZCTA5 71279",,"ZCTA5 71279",
"G71280","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71280",,,,,,,"ZCTA5 71280",0.4786,"ZCTA5 71280",0.0575
"G71282","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71282",,,,,,,"ZCTA5 71282",0.5077,"ZCTA5 71282",0.0244
"G71286","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71286",,,,,,,"ZCTA5 71286",0.5144,"ZCTA5 71286",0.0988
"G71291","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71291",,,,,,,"ZCTA5 71291",0.4478,"ZCTA5 71291",0.0196
"G71292","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71292",,,,,,,"ZCTA5 71292",0.4723,"ZCTA5 71292",0.0207
"G71295","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71295",,,,,,,"ZCTA5 71295",0.4881,"ZCTA5 71295",0.0224
"G71301","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71301",,,,,,,"ZCTA5 71301",0.5047,"ZCTA5 71301",0.0372
"G71302","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71302",,,,,,,"ZCTA5 71302",0.5185,"ZCTA5 71302",0.0474
"G71303","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71303",,,,,,,"ZCTA5 71303",0.4519,"ZCTA5 71303",0.0229
"G71316","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71316",,,,,,,"ZCTA5 71316",0.3869,"ZCTA5 71316",0.2031
"G71322","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71322",,,,,,,"ZCTA5 71322",0.4815,"ZCTA5 71322",0.0462
"G71323","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71323",,,,,,,"ZCTA5 71323",0.5468,"ZCTA5 71323",0.1671
"G71325","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71325",,,,,,,"ZCTA5 71325",0.6445,"ZCTA5 71325",0.1310
"G71326","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71326",,,,,,,"ZCTA5 71326",0.4500,"ZCTA5 71326",0.0718
"G71327","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71327",,,,,,,"ZCTA5 71327",0.4911,"ZCTA5 71327",0.0484
"G71328","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,"71328",,,,,,,"ZCTA5 71328",0.4166,"ZCTA5 71328",0.0426
