GISJOIN,YEAR,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADNKE001,NAME_M,ADNKM001
"G72441","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72441",,,,,,,,"ZCTA5 72441",32500,"ZCTA5 72441",5842
"G72442","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72442",,,,,,,,"ZCTA5 72442",34175,"ZCTA5 72442",9582
"G72443","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72443",,,,,,,,"ZCTA5 72443",43073,"ZCTA5 72443",8349
"G72444","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72444",,,,,,,,"ZCTA5 72444",30000,"ZCTA5 72444",6738
"G72445","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72445",,,,,,,,"ZCTA5 72445",30313,"ZCTA5 72445",11809
"G72447","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72447",,,,,,,,"ZCTA5 72447",58472,"ZCTA5 72447",12533
"G72449","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72449",,,,,,,,"ZCTA5 72449",21734,"ZCTA5 72449",2186
"G72450","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72450",,,,,,,,"ZCTA5 72450",41172,"ZCTA5 72450",2037
"G72453","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72453",,,,,,,,"ZCTA5 72453",45156,"ZCTA5 72453",22867
"G72454","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72454",,,,,,,,"ZCTA5 72454",31992,"ZCTA5 72454",5981
"G72455","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72455",,,,,,,,"ZCTA5 72455",34393,"ZCTA5 72455",3368
"G72456","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72456",,,,,,,,"ZCTA5 72456",24688,"ZCTA5 72456",11530
"G72457","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72457",,,,,,,,"ZCTA5 72457",29250,"ZCTA5 72457",12086
"G72458","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72458",,,,,,,,"ZCTA5 72458",43594,"ZCTA5 72458",16533
"G72459","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72459",,,,,,,,"ZCTA5 72459",22454,"ZCTA5 72459",4844
"G72460","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72460",,,,,,,,"ZCTA5 72460",31932,"ZCTA5 72460",5502
"G72461","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72461",,,,,,,,"ZCTA5 72461",39157,"ZCTA5 72461",5360
"G72462","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72462",,,,,,,,"ZCTA5 72462",27813,"ZCTA5 72462",15873
"G72464","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72464",,,,,,,,"ZCTA5 72464",25208,"ZCTA5 72464",15901
"G72466","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72466",,,,,,,,"ZCTA5 72466",47470,"ZCTA5 72466",14093
"G72467","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72467",,,,,,,,"ZCTA5 72467",,"ZCTA5 72467",
"G72469","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72469",,,,,,,,"ZCTA5 72469",36607,"ZCTA5 72469",4822
"G72470","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72470",,,,,,,,"ZCTA5 72470",24911,"ZCTA5 72470",11762
"G72471","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72471",,,,,,,,"ZCTA5 72471",22381,"ZCTA5 72471",6314
"G72472","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72472",,,,,,,,"ZCTA5 72472",31320,"ZCTA5 72472",2506
"G72473","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72473",,,,,,,,"ZCTA5 72473",35682,"ZCTA5 72473",6899
"G72476","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72476",,,,,,,,"ZCTA5 72476",31634,"ZCTA5 72476",2609
"G72478","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72478",,,,,,,,"ZCTA5 72478",46518,"ZCTA5 72478",23400
"G72479","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72479",,,,,,,,"ZCTA5 72479",45268,"ZCTA5 72479",5547
"G72482","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72482",,,,,,,,"ZCTA5 72482",26295,"ZCTA5 72482",5487
"G72501","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72501",,,,,,,,"ZCTA5 72501",35793,"ZCTA5 72501",1685
"G72512","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72512",,,,,,,,"ZCTA5 72512",27530,"ZCTA5 72512",2467
"G72513","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72513",,,,,,,,"ZCTA5 72513",32158,"ZCTA5 72513",3573
"G72515","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72515",,,,,,,,"ZCTA5 72515",,"ZCTA5 72515",
"G72517","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72517",,,,,,,,"ZCTA5 72517",,"ZCTA5 72517",
"G72519","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72519",,,,,,,,"ZCTA5 72519",30021,"ZCTA5 72519",4084
"G72520","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72520",,,,,,,,"ZCTA5 72520",,"ZCTA5 72520",
"G72521","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72521",,,,,,,,"ZCTA5 72521",31236,"ZCTA5 72521",4215
"G72522","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72522",,,,,,,,"ZCTA5 72522",40924,"ZCTA5 72522",6639
"G72523","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72523",,,,,,,,"ZCTA5 72523",20750,"ZCTA5 72523",7987
"G72524","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72524",,,,,,,,"ZCTA5 72524",41350,"ZCTA5 72524",28506
"G72526","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72526",,,,,,,,"ZCTA5 72526",,"ZCTA5 72526",
"G72527","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72527",,,,,,,,"ZCTA5 72527",54013,"ZCTA5 72527",27593
"G72528","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72528",,,,,,,,"ZCTA5 72528",,"ZCTA5 72528",
"G72529","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72529",,,,,,,,"ZCTA5 72529",35053,"ZCTA5 72529",6446
"G72530","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72530",,,,,,,,"ZCTA5 72530",47500,"ZCTA5 72530",7581
"G72531","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72531",,,,,,,,"ZCTA5 72531",33017,"ZCTA5 72531",7021
"G72532","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72532",,,,,,,,"ZCTA5 72532",33255,"ZCTA5 72532",6869
"G72533","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72533",,,,,,,,"ZCTA5 72533",32454,"ZCTA5 72533",14071
"G72534","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72534",,,,,,,,"ZCTA5 72534",42961,"ZCTA5 72534",8556
"G72536","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72536",,,,,,,,"ZCTA5 72536",22917,"ZCTA5 72536",14582
"G72537","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72537",,,,,,,,"ZCTA5 72537",26205,"ZCTA5 72537",7160
"G72538","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72538",,,,,,,,"ZCTA5 72538",24375,"ZCTA5 72538",5812
"G72539","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72539",,,,,,,,"ZCTA5 72539",57813,"ZCTA5 72539",40989
"G72540","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72540",,,,,,,,"ZCTA5 72540",43125,"ZCTA5 72540",30659
"G72542","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72542",,,,,,,,"ZCTA5 72542",36071,"ZCTA5 72542",7540
"G72543","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72543",,,,,,,,"ZCTA5 72543",43705,"ZCTA5 72543",4051
"G72544","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72544",,,,,,,,"ZCTA5 72544",23450,"ZCTA5 72544",7312
"G72546","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72546",,,,,,,,"ZCTA5 72546",,"ZCTA5 72546",
"G72550","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72550",,,,,,,,"ZCTA5 72550",47656,"ZCTA5 72550",45565
"G72553","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72553",,,,,,,,"ZCTA5 72553",27500,"ZCTA5 72553",15234
"G72554","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72554",,,,,,,,"ZCTA5 72554",32135,"ZCTA5 72554",10963
"G72555","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72555",,,,,,,,"ZCTA5 72555",47500,"ZCTA5 72555",47006
"G72556","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72556",,,,,,,,"ZCTA5 72556",38071,"ZCTA5 72556",7503
"G72560","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72560",,,,,,,,"ZCTA5 72560",28040,"ZCTA5 72560",3772
"G72561","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72561",,,,,,,,"ZCTA5 72561",35000,"ZCTA5 72561",10367
"G72562","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72562",,,,,,,,"ZCTA5 72562",39116,"ZCTA5 72562",5093
"G72564","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72564",,,,,,,,"ZCTA5 72564",15438,"ZCTA5 72564",5156
"G72565","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72565",,,,,,,,"ZCTA5 72565",32969,"ZCTA5 72565",9219
"G72566","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72566",,,,,,,,"ZCTA5 72566",28556,"ZCTA5 72566",3891
"G72567","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72567",,,,,,,,"ZCTA5 72567",,"ZCTA5 72567",
"G72568","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72568",,,,,,,,"ZCTA5 72568",32750,"ZCTA5 72568",11549
"G72569","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72569",,,,,,,,"ZCTA5 72569",,"ZCTA5 72569",
"G72571","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72571",,,,,,,,"ZCTA5 72571",,"ZCTA5 72571",
"G72572","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72572",,,,,,,,"ZCTA5 72572",,"ZCTA5 72572",
"G72573","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72573",,,,,,,,"ZCTA5 72573",39762,"ZCTA5 72573",30566
"G72576","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72576",,,,,,,,"ZCTA5 72576",37480,"ZCTA5 72576",6797
"G72577","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72577",,,,,,,,"ZCTA5 72577",40441,"ZCTA5 72577",12173
"G72578","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72578",,,,,,,,"ZCTA5 72578",49223,"ZCTA5 72578",13011
"G72579","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72579",,,,,,,,"ZCTA5 72579",30326,"ZCTA5 72579",10091
"G72581","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72581",,,,,,,,"ZCTA5 72581",55909,"ZCTA5 72581",22625
"G72583","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72583",,,,,,,,"ZCTA5 72583",38033,"ZCTA5 72583",11367
"G72584","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72584",,,,,,,,"ZCTA5 72584",36167,"ZCTA5 72584",25895
"G72585","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72585",,,,,,,,"ZCTA5 72585",81406,"ZCTA5 72585",43445
"G72587","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72587",,,,,,,,"ZCTA5 72587",,"ZCTA5 72587",
"G72601","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72601",,,,,,,,"ZCTA5 72601",39581,"ZCTA5 72601",1936
"G72611","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72611",,,,,,,,"ZCTA5 72611",45612,"ZCTA5 72611",8340
"G72616","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72616",,,,,,,,"ZCTA5 72616",36181,"ZCTA5 72616",3775
"G72617","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72617",,,,,,,,"ZCTA5 72617",14217,"ZCTA5 72617",6566
"G72619","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72619",,,,,,,,"ZCTA5 72619",35737,"ZCTA5 72619",3576
"G72623","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72623",,,,,,,,"ZCTA5 72623",40000,"ZCTA5 72623",11347
"G72624","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72624",,,,,,,,"ZCTA5 72624",40402,"ZCTA5 72624",18139
"G72626","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72626",,,,,,,,"ZCTA5 72626",32244,"ZCTA5 72626",2503
"G72628","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72628",,,,,,,,"ZCTA5 72628",28409,"ZCTA5 72628",8264
"G72629","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72629",,,,,,,,"ZCTA5 72629",17857,"ZCTA5 72629",8121
"G72630","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72630",,,,,,,,"ZCTA5 72630",26250,"ZCTA5 72630",6589
"G72631","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72631",,,,,,,,"ZCTA5 72631",38571,"ZCTA5 72631",7722
"G72632","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72632",,,,,,,,"ZCTA5 72632",36557,"ZCTA5 72632",5762
"G72633","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72633",,,,,,,,"ZCTA5 72633",42224,"ZCTA5 72633",6824
"G72634","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72634",,,,,,,,"ZCTA5 72634",34326,"ZCTA5 72634",6257
"G72635","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72635",,,,,,,,"ZCTA5 72635",37953,"ZCTA5 72635",6842
"G72636","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72636",,,,,,,,"ZCTA5 72636",,"ZCTA5 72636",
"G72638","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72638",,,,,,,,"ZCTA5 72638",36657,"ZCTA5 72638",2886
"G72639","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72639",,,,,,,,"ZCTA5 72639",25903,"ZCTA5 72639",15721
"G72640","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72640",,,,,,,,"ZCTA5 72640",38281,"ZCTA5 72640",21630
"G72641","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72641",,,,,,,,"ZCTA5 72641",33088,"ZCTA5 72641",7668
"G72642","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72642",,,,,,,,"ZCTA5 72642",39727,"ZCTA5 72642",6170
"G72644","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72644",,,,,,,,"ZCTA5 72644",34074,"ZCTA5 72644",11692
"G72645","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72645",,,,,,,,"ZCTA5 72645",27006,"ZCTA5 72645",5419
"G72648","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72648",,,,,,,,"ZCTA5 72648",57153,"ZCTA5 72648",49041
"G72650","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72650",,,,,,,,"ZCTA5 72650",32412,"ZCTA5 72650",2471
"G72651","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72651",,,,,,,,"ZCTA5 72651",29280,"ZCTA5 72651",10304
"G72653","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72653",,,,,,,,"ZCTA5 72653",36834,"ZCTA5 72653",2912
"G72655","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72655",,,,,,,,"ZCTA5 72655",33542,"ZCTA5 72655",10400
"G72658","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72658",,,,,,,,"ZCTA5 72658",33986,"ZCTA5 72658",3236
"G72660","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72660",,,,,,,,"ZCTA5 72660",34167,"ZCTA5 72660",14252
"G72661","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72661",,,,,,,,"ZCTA5 72661",29621,"ZCTA5 72661",7943
"G72662","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72662",,,,,,,,"ZCTA5 72662",38488,"ZCTA5 72662",4576
"G72663","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72663",,,,,,,,"ZCTA5 72663",28333,"ZCTA5 72663",6330
"G72666","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72666",,,,,,,,"ZCTA5 72666",,"ZCTA5 72666",
"G72668","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72668",,,,,,,,"ZCTA5 72668",30729,"ZCTA5 72668",29103
"G72669","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72669",,,,,,,,"ZCTA5 72669",,"ZCTA5 72669",
"G72670","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72670",,,,,,,,"ZCTA5 72670",85195,"ZCTA5 72670",44658
"G72672","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72672",,,,,,,,"ZCTA5 72672",21523,"ZCTA5 72672",2728
"G72675","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72675",,,,,,,,"ZCTA5 72675",40152,"ZCTA5 72675",3638
"G72677","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72677",,,,,,,,"ZCTA5 72677",20804,"ZCTA5 72677",5006
"G72679","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72679",,,,,,,,"ZCTA5 72679",,"ZCTA5 72679",
"G72680","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72680",,,,,,,,"ZCTA5 72680",31563,"ZCTA5 72680",6856
"G72682","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72682",,,,,,,,"ZCTA5 72682",45750,"ZCTA5 72682",33132
"G72683","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72683",,,,,,,,"ZCTA5 72683",39583,"ZCTA5 72683",34657
"G72685","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72685",,,,,,,,"ZCTA5 72685",38229,"ZCTA5 72685",10071
"G72686","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72686",,,,,,,,"ZCTA5 72686",38150,"ZCTA5 72686",23689
"G72687","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72687",,,,,,,,"ZCTA5 72687",33305,"ZCTA5 72687",2979
"G72701","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72701",,,,,,,,"ZCTA5 72701",37610,"ZCTA5 72701",3070
"G72703","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72703",,,,,,,,"ZCTA5 72703",38741,"ZCTA5 72703",3433
"G72704","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72704",,,,,,,,"ZCTA5 72704",54219,"ZCTA5 72704",5125
"G72712","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72712",,,,,,,,"ZCTA5 72712",72369,"ZCTA5 72712",4059
"G72714","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72714",,,,,,,,"ZCTA5 72714",70637,"ZCTA5 72714",5180
"G72715","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72715",,,,,,,,"ZCTA5 72715",54168,"ZCTA5 72715",3592
"G72717","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72717",,,,,,,,"ZCTA5 72717",36417,"ZCTA5 72717",11908
"G72718","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72718",,,,,,,,"ZCTA5 72718",86250,"ZCTA5 72718",17688
"G72719","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72719",,,,,,,,"ZCTA5 72719",56109,"ZCTA5 72719",4787
"G72721","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72721",,,,,,,,"ZCTA5 72721",32552,"ZCTA5 72721",18540
"G72722","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72722",,,,,,,,"ZCTA5 72722",42135,"ZCTA5 72722",7186
"G72727","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72727",,,,,,,,"ZCTA5 72727",47338,"ZCTA5 72727",13301
"G72729","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72729",,,,,,,,"ZCTA5 72729",,"ZCTA5 72729",
"G72730","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72730",,,,,,,,"ZCTA5 72730",51182,"ZCTA5 72730",4318
"G72732","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72732",,,,,,,,"ZCTA5 72732",47989,"ZCTA5 72732",9858
"G72734","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72734",,,,,,,,"ZCTA5 72734",47829,"ZCTA5 72734",5687
"G72736","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72736",,,,,,,,"ZCTA5 72736",46274,"ZCTA5 72736",4317
"G72738","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72738",,,,,,,,"ZCTA5 72738",37381,"ZCTA5 72738",11546
"G72739","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72739",,,,,,,,"ZCTA5 72739",56563,"ZCTA5 72739",41524
"G72740","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72740",,,,,,,,"ZCTA5 72740",39263,"ZCTA5 72740",3687
"G72742","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72742",,,,,,,,"ZCTA5 72742",,"ZCTA5 72742",
"G72744","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72744",,,,,,,,"ZCTA5 72744",32953,"ZCTA5 72744",4360
"G72745","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72745",,,,,,,,"ZCTA5 72745",53321,"ZCTA5 72745",5548
"G72747","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72747",,,,,,,,"ZCTA5 72747",54444,"ZCTA5 72747",41724
"G72749","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72749",,,,,,,,"ZCTA5 72749",,"ZCTA5 72749",
"G72751","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72751",,,,,,,,"ZCTA5 72751",55899,"ZCTA5 72751",4051
"G72752","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72752",,,,,,,,"ZCTA5 72752",,"ZCTA5 72752",
"G72753","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72753",,,,,,,,"ZCTA5 72753",54063,"ZCTA5 72753",14451
"G72756","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72756",,,,,,,,"ZCTA5 72756",46344,"ZCTA5 72756",2820
"G72758","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72758",,,,,,,,"ZCTA5 72758",61311,"ZCTA5 72758",3328
"G72760","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72760",,,,,,,,"ZCTA5 72760",37188,"ZCTA5 72760",27979
"G72761","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72761",,,,,,,,"ZCTA5 72761",45446,"ZCTA5 72761",2270
"G72762","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72762",,,,,,,,"ZCTA5 72762",57196,"ZCTA5 72762",3034
"G72764","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72764",,,,,,,,"ZCTA5 72764",38167,"ZCTA5 72764",2240
"G72768","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72768",,,,,,,,"ZCTA5 72768",31071,"ZCTA5 72768",11340
"G72769","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72769",,,,,,,,"ZCTA5 72769",57629,"ZCTA5 72769",42802
"G72773","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72773",,,,,,,,"ZCTA5 72773",33309,"ZCTA5 72773",8976
"G72774","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72774",,,,,,,,"ZCTA5 72774",45727,"ZCTA5 72774",3937
"G72776","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72776",,,,,,,,"ZCTA5 72776",38621,"ZCTA5 72776",10969
"G72801","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72801",,,,,,,,"ZCTA5 72801",30489,"ZCTA5 72801",3063
"G72802","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72802",,,,,,,,"ZCTA5 72802",47532,"ZCTA5 72802",3882
"G72821","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72821",,,,,,,,"ZCTA5 72821",32332,"ZCTA5 72821",4575
"G72823","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72823",,,,,,,,"ZCTA5 72823",40431,"ZCTA5 72823",4505
"G72824","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72824",,,,,,,,"ZCTA5 72824",44556,"ZCTA5 72824",13641
"G72826","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72826",,,,,,,,"ZCTA5 72826",,"ZCTA5 72826",
"G72827","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72827",,,,,,,,"ZCTA5 72827",,"ZCTA5 72827",
"G72828","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72828",,,,,,,,"ZCTA5 72828",,"ZCTA5 72828",
"G72830","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72830",,,,,,,,"ZCTA5 72830",35070,"ZCTA5 72830",3224
"G72832","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72832",,,,,,,,"ZCTA5 72832",32431,"ZCTA5 72832",11311
"G72833","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72833",,,,,,,,"ZCTA5 72833",40474,"ZCTA5 72833",3821
"G72834","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72834",,,,,,,,"ZCTA5 72834",37522,"ZCTA5 72834",3587
"G72835","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72835",,,,,,,,"ZCTA5 72835",25509,"ZCTA5 72835",7159
"G72837","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72837",,,,,,,,"ZCTA5 72837",41962,"ZCTA5 72837",7808
"G72838","2011-2015",,,,,,,,,,,,,,,,,,,,,,,,,"72838",,,,,,,,"ZCTA5 72838",,"ZCTA5 72838",
